ticker,name,sector,sector_pe,last_updated,price,price_1m_ret,price_3m_ret,price_6m_ret,low_52w,high_52w,pct_above_52w_low,price_trend,volume_trend,pe,pb,roe,roce,de,revenue_growth,market_cap_cr,screener_url,fii_pct,dii_pct,promoter_pct,fii_q1,fii_q2,fii_q3,fii_q4,dii_q1,dii_q2,dii_q3,dii_q4,fii_selling_4q,dii_buying_4q,fii_trend_pct,dii_trend_pct,fii_label,dii_label,fair_value,buy_zone_low,buy_zone_high,strong_buy_below,value_signal,valuation_methods,composite_score,grade,rank,score_value,score_quality,score_momentum,score_smartmoney,rank_value,rank_quality,rank_momentum,rank_smartmoney,scrape_status,exported_at
GODFRYPHLP.NS,Godfrey Phillips,Miscellaneous,22.0,2026-04-30 11:19,2233.8,17.49,8.28,-32.26,1844.0,3672.29,21.14,Stable,Normal,27.0,0.0,19.9,26.3,0.0,10.09,35009.0,https://www.screener.in/company/GODFRYPHLP/consolidated/,10.05,1.49,72.58,10.05,9.93,10.13,10.76,1.49,1.55,1.55,1.52,0,0,-0.71,-0.03,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹1820.13 | 52W Low Buffer: ₹2120.6,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
MRPL.NS,M R P L,Miscellaneous,22.0,2026-04-30 11:19,166.42,-6.03,11.68,18.34,119.14,206.77,39.69,Rising,Normal,15.2,0.0,14.2,17.7,0.0,-6.35,29286.0,https://www.screener.in/company/MRPL/consolidated/,1.08,0.7,88.58,1.08,1.54,2.55,2.68,0.7,1.1,1.57,1.5,1,0,-1.6,-0.8,Selling (-1.6% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹240.87 | 52W Low Buffer: ₹137.01,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
ENDURANCE.NS,Endurance Tech.,IT,28.0,2026-04-30 11:19,2315.1,2.44,-5.0,-21.05,1850.42,3041.2,25.11,Stable,Normal,35.2,0.0,14.6,17.3,0.0,16.54,32606.0,https://www.screener.in/company/ENDURANCE/consolidated/,7.34,15.91,75.0,7.34,8.31,7.82,7.79,15.91,14.91,15.4,15.44,0,0,-0.45,0.47,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹1841.56 | 52W Low Buffer: ₹2127.98,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
JUBLFOOD.NS,Jubilant Food.,FMCG,45.0,2026-04-30 11:19,472.7,4.04,-6.86,-20.59,413.15,719.4,14.41,Stable,Rising,93.8,0.0,10.4,13.1,0.0,12.27,31062.0,https://www.screener.in/company/JUBLFOOD/consolidated/,25.22,22.33,41.94,25.22,26.14,27.75,23.24,22.33,22.16,21.94,25.86,0,0,1.98,-3.53,Buying (+2.0% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹226.78 | 52W Low Buffer: ₹475.12,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
JBCHEPHARM.NS,J B Chemicals &,Chemicals,25.0,2026-04-30 11:19,2035.2,-1.05,8.71,22.58,1488.66,2138.6,36.71,Stable,Normal,43.3,0.0,20.1,25.8,0.0,7.02,32658.0,https://www.screener.in/company/JBCHEPHARM/consolidated/,9.53,18.65,53.91,9.53,10.05,10.35,11.06,18.65,18.58,18.53,18.38,1,1,-1.53,0.27,Selling (-1.5% over 4Q),Accumulating (+0.3% over 4Q),0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹1175.06 | 52W Low Buffer: ₹1711.96,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
WELCORP.NS,Welspun Corp,Miscellaneous,22.0,2026-04-30 11:19,1277.0,56.24,70.19,52.71,721.85,1277.0,76.91,Rising,Rising,21.6,0.0,18.6,21.2,0.0,17.21,33602.0,https://www.screener.in/company/WELCORP/consolidated/,7.78,10.96,49.99,7.78,9.42,10.56,10.7,10.96,11.53,11.23,11.99,1,0,-2.92,-1.03,Selling (-2.9% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹1300.65 | 52W Low Buffer: ₹830.13,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
KPRMILL.NS,K P R Mill Ltd,Miscellaneous,22.0,2026-04-30 11:19,932.6,10.64,8.86,-10.55,810.59,1299.9,15.05,Stable,Normal,37.9,0.0,17.0,19.8,0.0,3.87,31960.0,https://www.screener.in/company/KPRMILL/consolidated/,3.03,14.71,74.78,3.03,4.18,4.32,4.64,14.71,15.05,15.12,14.79,1,0,-1.61,-0.08,Selling (-1.6% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹541.35 | 52W Low Buffer: ₹932.18,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
CRISIL.NS,CRISIL,Finance,18.0,2026-04-30 11:19,4282.7,12.5,-5.08,-8.33,3698.23,5962.17,15.8,Stable,Rising,37.4,0.0,24.5,32.6,0.0,6.69,31365.0,https://www.screener.in/company/CRISIL/consolidated/,7.17,13.18,66.67,7.17,7.25,7.19,7.2,13.18,13.08,12.92,12.94,0,0,-0.03,0.24,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹2061.19 | 52W Low Buffer: ₹4252.96,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
EMCURE.NS,Emcure Pharma,Pharmaceuticals,28.0,2026-04-30 11:19,1686.5,2.05,8.25,25.95,1005.52,1729.9,67.72,Stable,Normal,35.6,0.0,18.5,20.7,0.0,12.08,32150.0,https://www.screener.in/company/EMCURE/consolidated/,2.91,3.96,78.08,2.91,3.05,3.06,2.86,3.96,3.87,3.44,2.84,0,1,0.05,1.12,Buying (+0.1% over 4Q),Accumulating (+1.1% over 4Q),0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹1326.46 | 52W Low Buffer: ₹1156.35,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
SJVN.NS,SJVN,Power,18.0,2026-04-30 11:20,79.26,19.78,12.78,-9.53,63.35,103.19,25.11,Rising,Normal,49.2,0.0,5.81,4.91,0.0,15.1,31128.0,https://www.screener.in/company/SJVN/consolidated/,1.4,4.32,86.77,1.4,0.91,1.68,2.36,4.32,5.74,5.97,3.36,0,0,-0.96,0.96,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹29.0 | 52W Low Buffer: ₹72.85,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
STARHEALTH.NS,Star Health Insu,Healthcare,35.0,2026-04-30 11:20,525.0,14.74,20.45,7.04,354.95,533.25,47.91,Rising,Rising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.screener.in/company/STARHEALTH/consolidated/,33.09,3.08,58.26,33.09,30.63,31.01,26.57,3.08,6.11,6.11,11.14,0,0,6.52,-8.06,Buying (+6.5% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,52W Low Buffer: ₹408.19,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
LICHSGFIN.NS,LIC Housing Fin.,Real Estate,30.0,2026-04-30 11:20,553.15,9.31,9.13,-2.84,460.7,627.2,20.07,Stable,Normal,5.56,0.0,16.0,8.93,0.0,0.0,30454.0,https://www.screener.in/company/LICHSGFIN/consolidated/,17.15,25.03,45.24,17.15,21.21,21.91,22.59,25.03,21.51,21.76,21.99,1,0,-5.44,3.04,Selling (-5.4% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹2984.62 | 52W Low Buffer: ₹529.8,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
ANANDRATHI.NS,Anand Rathi Wea.,Finance,18.0,2026-04-30 11:20,3619.8,19.36,18.55,15.84,1672.26,3689.8,116.46,Rising,Rising,76.0,0.0,47.3,59.2,0.0,27.86,30035.0,https://www.screener.in/company/ANANDRATHI/consolidated/,2.11,9.72,48.75,2.11,1.84,3.01,4.86,9.72,10.26,9.16,8.78,0,0,-2.75,0.94,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹857.32 | 52W Low Buffer: ₹1923.1,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
MANKIND.NS,Global Health,Healthcare,35.0,2026-04-30 11:20,2226.1,9.19,6.05,-9.33,1927.4,2695.44,15.5,Stable,Normal,49.5,0.0,14.7,16.0,0.0,13.98,91900.0,https://www.screener.in/company/MANKIND/consolidated/,4.18,4.65,76.5,4.18,4.18,6.74,9.87,4.65,4.56,9.78,11.14,1,0,-5.69,-6.49,Selling (-5.7% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹1574.01 | 52W Low Buffer: ₹2216.51,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
GODIGIT.NS,Go Digit General,IT,28.0,2026-04-30 11:20,306.35,-6.21,-4.41,-14.97,285.1,372.35,7.45,Stable,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.screener.in/company/GODIGIT/consolidated/,5.1,16.22,73.58,5.1,5.51,6.47,7.86,16.22,15.57,15.18,15.26,1,0,-2.76,0.96,Selling (-2.8% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,52W Low Buffer: ₹327.87,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
CHOLAFIN.NS,Chola Financial,Finance,18.0,2026-04-30 11:20,1502.4,6.08,-7.63,-9.87,1354.7,1804.05,10.9,Stable,Normal,26.4,0.0,19.7,10.3,0.0,0.0,127721.0,https://www.screener.in/company/CHOLAFIN/consolidated/,20.92,20.37,51.46,20.92,21.51,24.73,26.0,20.37,20.04,18.39,17.05,1,1,-5.08,3.32,Selling (-5.1% over 4Q),Accumulating (+3.3% over 4Q),0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹1024.36 | 52W Low Buffer: ₹1557.9,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
EXIDEIND.NS,Exide Inds.,Miscellaneous,22.0,2026-04-30 11:20,357.4,18.8,9.65,-10.17,287.9,427.35,24.14,Stable,Rising,36.5,0.0,5.74,8.65,0.0,2.08,30375.0,https://www.screener.in/company/EXIDEIND/consolidated/,12.86,19.77,45.99,12.86,12.81,12.94,13.57,19.77,19.05,19.24,18.57,0,0,-0.71,1.2,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹215.42 | 52W Low Buffer: ₹331.08,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
TVSHLTD.NS,TVS Holdings,Miscellaneous,22.0,2026-04-30 11:20,14254.0,2.35,5.38,5.33,8880.45,15642.8,60.51,Stable,Normal,18.4,0.0,30.2,15.2,0.0,20.83,28863.0,https://www.screener.in/company/TVSHLTD/consolidated/,0.97,12.38,74.45,0.97,0.99,1.13,2.31,12.38,12.56,12.2,11.19,1,0,-1.34,1.19,Selling (-1.3% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹17042.83 | 52W Low Buffer: ₹10212.52,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
ITI.NS,ITI,Miscellaneous,22.0,2026-04-30 11:20,295.0,17.06,2.93,-12.35,239.05,364.85,23.41,Stable,Rising,0.0,0.0,-14.7,-0.77,0.0,-28.04,28461.0,https://www.screener.in/company/ITI/consolidated/,0.08,0.01,90.28,0.08,0.09,0.1,0.11,0.01,0.01,0.02,0.02,1,0,-0.03,-0.01,Selling (-0.0% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,52W Low Buffer: ₹274.91,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
ANGELONE.NS,Angel One,Finance,18.0,2026-04-30 11:20,307.8,30.83,22.46,25.99,209.11,328.59,47.19,Rising,Rising,30.6,0.0,15.6,14.8,0.0,-1.95,28009.0,https://www.screener.in/company/ANGELONE/consolidated/,17.04,10.25,38.3,17.04,16.82,19.11,17.27,10.25,10.41,9.32,9.49,0,0,-0.23,0.76,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹181.06 | 52W Low Buffer: ₹240.48,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
KAYNES.NS,Kaynes Tech,IT,28.0,2026-04-30 11:20,3975.6,10.05,13.89,-43.14,3333.0,7593.0,19.28,Rising,Normal,68.5,0.0,10.7,14.3,0.0,23.73,26763.0,https://www.screener.in/company/KAYNES/consolidated/,7.96,13.12,63.57,7.96,9.9,12.71,14.19,13.12,15.58,19.04,18.36,1,0,-6.23,-5.24,Selling (-6.2% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹1625.06 | 52W Low Buffer: ₹3832.95,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
METROBRAND.NS,Metro Brands,Miscellaneous,22.0,2026-04-30 11:20,1036.6,13.84,-1.16,-13.96,896.1,1317.43,15.68,Stable,Normal,72.6,0.0,19.0,19.4,0.0,9.01,28237.0,https://www.screener.in/company/METROBRAND/consolidated/,2.61,5.72,74.2,2.61,2.33,2.69,2.68,5.72,6.1,5.98,6.02,0,0,-0.07,-0.3,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹314.12 | 52W Low Buffer: ₹1030.51,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
BANDHANBNK.NS,Bandhan Bank,Banking,12.0,2026-04-30 11:21,197.3,32.5,42.99,22.12,135.47,198.3,45.64,Rising,Rising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.screener.in/company/BANDHANBNK/consolidated/,33.53,12.4,39.99,33.53,32.78,34.75,31.2,12.4,17.45,14.79,12.42,0,0,2.33,-0.02,Buying (+2.3% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,52W Low Buffer: ₹155.79,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
HONAUT.NS,Honeywell Auto,Automobiles,20.0,2026-04-30 11:21,30915.0,14.37,-7.7,-14.49,26325.0,41200.0,17.44,Stable,Rising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.screener.in/company/HONAUT/consolidated/,2.94,12.44,75.0,2.94,3.15,2.91,2.76,12.44,12.23,11.91,12.2,0,0,0.18,0.24,Buying (+0.2% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,52W Low Buffer: ₹30273.75,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
CDSL.NS,C D S L,Miscellaneous,22.0,2026-04-30 11:21,1277.0,9.02,-4.26,-21.19,1119.4,1790.3,14.08,Stable,Normal,55.9,0.0,32.7,42.0,0.0,2.31,26633.0,https://www.screener.in/company/CDSL/consolidated/,15.1,22.03,15.0,15.1,15.25,18.16,11.38,22.03,21.8,21.33,23.15,0,0,3.72,-1.12,Buying (+3.7% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹502.58 | 52W Low Buffer: ₹1287.31,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
AMBER.NS,Amber Enterp.,Miscellaneous,22.0,2026-04-30 11:21,7925.5,20.05,37.02,-3.81,5510.0,8526.5,43.84,Rising,Normal,120.0,0.0,11.3,14.5,0.0,18.25,27911.0,https://www.screener.in/company/AMBER/consolidated/,24.2,12.66,40.32,24.2,29.69,28.29,25.98,12.66,13.07,14.67,15.83,0,0,-1.78,-3.17,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹1453.01 | 52W Low Buffer: ₹6336.5,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
NIACL.NS,New India Assura,Miscellaneous,22.0,2026-04-30 11:21,158.21,29.88,10.88,-16.12,117.82,202.51,34.28,Rising,Rising,21.9,0.0,3.64,3.59,0.0,12.8,26096.0,https://www.screener.in/company/NIACL/consolidated/,0.66,11.93,85.44,0.66,0.69,0.77,0.81,11.93,11.93,11.71,11.76,1,0,-0.15,0.17,Selling (-0.1% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹158.93 | 52W Low Buffer: ₹135.49,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
PNBHOUSING.NS,PNB Housing,Real Estate,30.0,2026-04-30 11:21,1042.5,31.19,12.03,23.61,750.75,1120.49,38.86,Rising,Rising,11.8,0.0,12.7,9.4,0.0,0.0,27152.0,https://www.screener.in/company/PNBHOUSING/consolidated/,24.77,7.6,28.15,24.77,24.81,24.7,25.0,7.6,7.72,7.86,6.88,0,0,-0.23,0.72,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹2650.42 | 52W Low Buffer: ₹863.36,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
APOLLOTYRE.NS,Apollo Tyres,Automobiles,20.0,2026-04-30 11:21,411.25,-0.29,-17.51,-15.48,399.5,533.19,2.94,Falling,Normal,17.9,0.0,8.61,11.4,0.0,5.5,26131.0,https://www.screener.in/company/APOLLOTYRE/consolidated/,23.41,17.22,37.34,23.41,22.1,17.96,18.16,17.22,17.74,22.02,21.99,0,0,5.25,-4.77,Buying (+5.2% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹459.5 | 52W Low Buffer: ₹459.42,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
FORCEMOT.NS,Force Motors,Automobiles,20.0,2026-04-30 11:21,19601.0,-3.96,-1.28,17.91,8894.36,25776.0,120.38,Stable,Normal,24.5,0.0,29.2,36.1,0.0,12.2,25856.0,https://www.screener.in/company/FORCEMOT/consolidated/,4.11,1.48,61.63,4.11,4.94,4.91,6.34,1.48,1.59,1.2,0.86,0,0,-2.23,0.62,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹16000.82 | 52W Low Buffer: ₹10228.51,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
BIRET.NS,Brookfield India,Miscellaneous,22.0,2026-04-30 11:21,324.24,-1.8,-4.54,-2.26,271.35,369.0,19.49,Stable,Normal,52.2,0.0,1.53,5.38,0.0,9.93,27050.0,https://www.screener.in/company/BIRET/consolidated/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,No data,No data,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹136.65 | 52W Low Buffer: ₹312.05,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
ACC.NS,ACC,Cement,25.0,2026-04-30 11:21,1409.8,7.26,-17.88,-24.21,1254.6,2001.5,12.37,Falling,Normal,10.5,0.0,13.2,17.4,0.0,13.45,26478.0,https://www.screener.in/company/ACC/consolidated/,9.98,19.35,56.69,9.98,7.1,6.24,6.17,19.35,22.79,24.14,24.64,0,0,3.81,-5.29,Buying (+3.8% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹3356.67 | 52W Low Buffer: ₹1442.79,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
TIMKEN.NS,Timken India,Engineering,28.0,2026-04-30 11:21,3405.0,2.59,11.39,16.24,2427.38,3633.0,40.27,Rising,Normal,58.6,0.0,0.0,0.0,0.0,0.0,25725.0,https://www.screener.in/company/TIMKEN/consolidated/,6.56,19.11,57.7,6.56,6.71,7.13,7.2,19.11,19.68,22.57,23.62,1,0,-0.64,-4.51,Selling (-0.6% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹1626.96 | 52W Low Buffer: ₹2791.49,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
GILLETTE.NS,Gillette India,Miscellaneous,22.0,2026-04-30 11:22,7991.5,6.97,0.79,-12.9,7253.5,10978.86,10.17,Stable,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.screener.in/company/GILLETTE/consolidated/,0.66,11.29,75.0,0.66,0.61,0.64,0.71,11.29,11.08,11.22,12.82,0,0,-0.05,-1.53,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,52W Low Buffer: ₹8341.52,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
IRB.NS,IRB Infra.Devl.,Real Estate,30.0,2026-04-30 11:22,21.42,4.67,10.06,-0.24,19.46,26.45,10.06,Rising,Normal,32.3,0.0,5.91,7.82,0.0,3.38,25847.0,https://www.screener.in/company/IRB/consolidated/,47.29,7.38,34.39,47.29,47.16,47.21,44.47,7.38,7.85,7.78,7.65,0,0,2.82,-0.27,Buying (+2.8% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹19.89 | 52W Low Buffer: ₹22.38,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
TATAELXSI.NS,Tata Elxsi,Miscellaneous,22.0,2026-04-30 11:22,4110.8,-1.2,-23.13,-23.92,3976.6,6630.0,3.37,Falling,Normal,251.0,0.0,39.3,60.0,0.0,9.55,25592.0,https://www.screener.in/company/TATAELXSI/consolidated/,14.22,4.08,43.92,14.22,13.8,15.02,14.56,4.08,4.8,5.71,6.06,0,0,-0.34,-1.98,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹360.31 | 52W Low Buffer: ₹4573.09,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
NBCC.NS,NBCC,Real Estate,30.0,2026-04-30 11:22,90.99,12.99,-5.78,-18.77,77.52,127.87,17.38,Stable,Normal,37.0,0.0,25.5,33.2,0.0,7.73,24602.0,https://www.screener.in/company/NBCC/consolidated/,3.84,10.33,61.75,3.84,4.14,4.46,4.33,10.33,10.21,10.41,9.94,0,0,-0.49,0.39,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹73.78 | 52W Low Buffer: ₹89.15,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
AEGISLOG.NS,Aegis Logistics,Logistics,22.0,2026-04-30 11:22,698.5,14.13,5.96,-14.12,587.95,920.88,18.8,Stable,Rising,31.8,0.0,15.5,13.2,0.0,10.05,24482.0,https://www.screener.in/company/AEGISLOG/consolidated/,18.34,3.7,58.07,18.34,18.87,17.97,18.17,3.7,4.53,5.08,4.92,0,0,0.17,-1.22,Buying (+0.2% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹483.24 | 52W Low Buffer: ₹676.14,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
NUVAMA.NS,Nuvama Wealth,Finance,18.0,2026-04-30 11:22,1320.4,10.46,-3.25,-4.03,1040.62,1579.82,26.89,Stable,Normal,23.3,0.0,30.9,20.4,0.0,7.66,24029.0,https://www.screener.in/company/NUVAMA/consolidated/,9.4,0.79,56.19,9.4,9.45,7.16,6.91,0.79,0.78,0.92,1.26,0,0,2.49,-0.47,Buying (+2.5% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹1020.05 | 52W Low Buffer: ₹1196.71,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
MANAPPURAM.NS,Manappuram Fin.,Finance,18.0,2026-04-30 11:22,291.85,14.92,-2.08,2.12,226.05,319.36,29.11,Stable,Normal,60.4,0.0,10.1,11.0,0.0,0.0,24648.0,https://www.screener.in/company/MANAPPURAM/consolidated/,30.73,10.65,35.2,30.73,27.08,28.95,31.99,10.65,12.25,12.15,9.5,0,0,-1.26,1.15,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹86.98 | 52W Low Buffer: ₹259.96,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
KIOCL.NS,KIOCL,Metals,12.0,2026-04-30 11:22,406.35,24.29,17.85,-10.65,235.55,627.6,72.51,Rising,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.screener.in/company/KIOCL/consolidated/,0.0,0.13,99.03,0.0,0.0,0.0,0.01,0.13,0.13,0.1,0.09,1,1,-0.01,0.04,Selling (-0.0% over 4Q),Accumulating (+0.0% over 4Q),0.0,0.0,0.0,0.0,No Data,52W Low Buffer: ₹270.88,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
CESC.NS,CESC,Miscellaneous,22.0,2026-04-30 11:22,184.45,22.0,27.1,8.96,140.43,191.27,31.35,Rising,Rising,16.6,0.0,11.3,11.2,0.0,7.94,24477.0,https://www.screener.in/company/CESC/consolidated/,12.2,21.04,52.11,12.2,13.14,11.95,12.91,21.04,20.06,21.44,21.12,0,0,-0.71,-0.08,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹244.45 | 52W Low Buffer: ₹161.49,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
PFOCUS.NS,Prime Focus,Media,20.0,2026-04-30 11:22,309.2,-5.46,41.1,80.27,95.4,349.5,224.11,Rising,Normal,91.1,0.0,-16.7,7.95,0.0,18.64,23970.0,https://www.screener.in/company/PFOCUS/consolidated/,11.26,0.0,69.95,11.26,11.22,11.22,11.22,0.0,0.0,0.0,0.0,0,0,0.04,0.0,Buying (+0.0% over 4Q),No data,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹67.88 | 52W Low Buffer: ₹109.71,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
SUNTV.NS,Sun TV Network,Media,20.0,2026-04-30 11:23,599.0,2.22,10.73,6.44,516.7,652.45,15.93,Rising,Normal,14.5,0.0,15.7,20.4,0.0,9.44,23533.0,https://www.screener.in/company/SUNTV/consolidated/,10.39,3.67,75.0,10.39,10.57,9.01,8.87,3.67,4.47,6.59,6.5,0,0,1.52,-2.83,Buying (+1.5% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹826.21 | 52W Low Buffer: ₹594.21,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
